"Date","Time","time_point","second_passed","minute_passed","minute_interval","sensor","temp_C","run"
2022-11-21,18H 59M 5S,33,160,2.66666666666667,2,"Temp3",24.125,1
2022-11-21,18H 59M 10S,34,165,2.75,2,"Temp1",24.3125,1
2022-11-21,18H 59M 10S,34,165,2.75,2,"Temp2",24.3125,1
2022-11-21,18H 59M 10S,34,165,2.75,2,"Temp3",24.1875,1
2022-11-21,18H 59M 15S,35,170,2.83333333333333,2,"Temp1",24.3125,1
2022-11-21,18H 59M 15S,35,170,2.83333333333333,2,"Temp2",24.375,1
2022-11-21,18H 59M 15S,35,170,2.83333333333333,2,"Temp3",24.25,1
2022-11-21,18H 59M 20S,36,175,2.91666666666667,2,"Temp1",24.3125,1
2022-11-21,18H 59M 20S,36,175,2.91666666666667,2,"Temp2",24.375,1
2022-11-21,18H 59M 20S,36,175,2.91666666666667,2,"Temp3",24.1875,1
2022-11-21,18H 59M 25S,37,180,3,3,"Temp1",24.3125,1
2022-11-21,18H 59M 25S,37,180,3,3,"Temp2",24.375,1
2022-11-21,18H 59M 25S,37,180,3,3,"Temp3",24.1875,1
2022-11-21,18H 59M 30S,38,185,3.08333333333333,3,"Temp1",24.3125,1
2022-11-21,18H 59M 30S,38,185,3.08333333333333,3,"Temp2",24.375,1
2022-11-21,18H 59M 30S,38,185,3.08333333333333,3,"Temp3",24.25,1
2022-11-21,18H 59M 35S,39,190,3.16666666666667,3,"Temp1",24.375,1
2022-11-21,18H 59M 35S,39,190,3.16666666666667,3,"Temp2",24.375,1
2022-11-21,18H 59M 35S,39,190,3.16666666666667,3,"Temp3",24.25,1
2022-11-21,18H 59M 40S,40,195,3.25,3,"Temp1",24.4375,1
2022-11-21,18H 59M 40S,40,195,3.25,3,"Temp2",24.4375,1
2022-11-21,18H 59M 40S,40,195,3.25,3,"Temp3",24.3125,1
2022-11-21,18H 59M 45S,41,200,3.33333333333333,3,"Temp1",24.4375,1
2022-11-21,18H 59M 45S,41,200,3.33333333333333,3,"Temp2",24.5,1
2022-11-21,18H 59M 45S,41,200,3.33333333333333,3,"Temp3",24.25,1
2022-11-21,18H 59M 50S,42,205,3.41666666666667,3,"Temp1",24.4375,1
2022-11-21,18H 59M 50S,42,205,3.41666666666667,3,"Temp2",24.5,1
2022-11-21,18H 59M 50S,42,205,3.41666666666667,3,"Temp3",24.3125,1
2022-11-21,18H 59M 55S,43,210,3.5,3,"Temp1",24.4375,1
2022-11-21,18H 59M 55S,43,210,3.5,3,"Temp2",24.5,1
2022-11-21,18H 59M 55S,43,210,3.5,3,"Temp3",24.3125,1
2022-11-21,19H 0M 0S,44,215,3.58333333333333,3,"Temp1",24.5,1
2022-11-21,19H 0M 0S,44,215,3.58333333333333,3,"Temp2",24.5625,1
2022-11-21,19H 0M 0S,44,215,3.58333333333333,3,"Temp3",24.375,1
2022-11-21,19H 0M 5S,45,220,3.66666666666667,3,"Temp1",24.5,1
2022-11-21,19H 0M 5S,45,220,3.66666666666667,3,"Temp2",24.5,1
2022-11-21,19H 0M 5S,45,220,3.66666666666667,3,"Temp3",24.4375,1
2022-11-21,19H 0M 10S,46,225,3.75,3,"Temp1",24.5625,1
2022-11-21,19H 0M 10S,46,225,3.75,3,"Temp2",24.5625,1
2022-11-21,19H 0M 10S,46,225,3.75,3,"Temp3",24.4375,1
2022-11-21,19H 0M 15S,47,230,3.83333333333333,3,"Temp1",24.5625,1
2022-11-21,19H 0M 15S,47,230,3.83333333333333,3,"Temp2",24.5625,1
2022-11-21,19H 0M 15S,47,230,3.83333333333333,3,"Temp3",24.5,1
2022-11-21,19H 0M 20S,48,235,3.91666666666667,3,"Temp1",24.5625,1
2022-11-21,19H 0M 20S,48,235,3.91666666666667,3,"Temp2",24.625,1
2022-11-21,19H 0M 20S,48,235,3.91666666666667,3,"Temp3",24.4375,1
2022-11-21,19H 0M 25S,49,240,4,4,"Temp1",24.625,1
2022-11-21,19H 0M 25S,49,240,4,4,"Temp2",24.6875,1
2022-11-21,19H 0M 25S,49,240,4,4,"Temp3",24.5,1
2022-11-21,19H 0M 30S,50,245,4.08333333333333,4,"Temp1",24.625,1
2022-11-21,19H 0M 30S,50,245,4.08333333333333,4,"Temp2",24.6875,1
2022-11-21,19H 0M 30S,50,245,4.08333333333333,4,"Temp3",24.5,1
2022-11-21,19H 0M 35S,51,250,4.16666666666667,4,"Temp1",24.625,1
2022-11-21,19H 0M 35S,51,250,4.16666666666667,4,"Temp2",24.6875,1
2022-11-21,19H 0M 35S,51,250,4.16666666666667,4,"Temp3",24.5625,1
2022-11-21,19H 0M 40S,52,255,4.25,4,"Temp1",24.625,1
2022-11-21,19H 0M 40S,52,255,4.25,4,"Temp2",24.6875,1
2022-11-21,19H 0M 40S,52,255,4.25,4,"Temp3",24.5625,1
2022-11-21,19H 0M 45S,53,260,4.33333333333333,4,"Temp1",24.6875,1
2022-11-21,19H 0M 45S,53,260,4.33333333333333,4,"Temp2",24.75,1
2022-11-21,19H 0M 45S,53,260,4.33333333333333,4,"Temp3",24.5625,1
2022-11-21,19H 0M 50S,54,265,4.41666666666667,4,"Temp1",24.75,1
2022-11-21,19H 0M 50S,54,265,4.41666666666667,4,"Temp2",24.75,1
2022-11-21,19H 0M 50S,54,265,4.41666666666667,4,"Temp3",24.625,1
2022-11-21,19H 0M 55S,55,270,4.5,4,"Temp1",24.6875,1
2022-11-21,19H 0M 55S,55,270,4.5,4,"Temp2",24.75,1
2022-11-21,19H 0M 55S,55,270,4.5,4,"Temp3",24.625,1
2022-11-21,19H 1M 0S,56,275,4.58333333333333,4,"Temp1",24.75,1
2022-11-21,19H 1M 0S,56,275,4.58333333333333,4,"Temp2",24.8125,1
2022-11-21,19H 1M 0S,56,275,4.58333333333333,4,"Temp3",24.625,1
2022-11-21,19H 1M 5S,57,280,4.66666666666667,4,"Temp1",24.75,1
2022-11-21,19H 1M 5S,57,280,4.66666666666667,4,"Temp2",24.875,1
2022-11-21,19H 1M 5S,57,280,4.66666666666667,4,"Temp3",24.6875,1
2022-11-21,19H 1M 10S,58,285,4.75,4,"Temp1",24.8125,1
2022-11-21,19H 1M 10S,58,285,4.75,4,"Temp2",24.875,1
2022-11-21,19H 1M 10S,58,285,4.75,4,"Temp3",24.75,1
2022-11-21,19H 1M 15S,59,290,4.83333333333333,4,"Temp1",24.8125,1
2022-11-21,19H 1M 15S,59,290,4.83333333333333,4,"Temp2",24.875,1
2022-11-21,19H 1M 15S,59,290,4.83333333333333,4,"Temp3",24.75,1
2022-11-21,19H 1M 20S,60,295,4.91666666666667,4,"Temp1",24.875,1
2022-11-21,19H 1M 20S,60,295,4.91666666666667,4,"Temp2",24.875,1
2022-11-21,19H 1M 20S,60,295,4.91666666666667,4,"Temp3",24.75,1
2022-11-21,19H 1M 25S,61,300,5,5,"Temp1",24.875,1
2022-11-21,19H 1M 25S,61,300,5,5,"Temp2",24.875,1
2022-11-21,19H 1M 25S,61,300,5,5,"Temp3",24.75,1
2022-11-21,19H 1M 30S,62,305,5.08333333333333,5,"Temp1",24.875,1
2022-11-21,19H 1M 30S,62,305,5.08333333333333,5,"Temp2",24.9375,1
2022-11-21,19H 1M 30S,62,305,5.08333333333333,5,"Temp3",24.75,1
2022-11-21,19H 1M 35S,63,310,5.16666666666667,5,"Temp1",24.9375,1
2022-11-21,19H 1M 35S,63,310,5.16666666666667,5,"Temp2",24.9375,1
2022-11-21,19H 1M 35S,63,310,5.16666666666667,5,"Temp3",24.8125,1
2022-11-21,19H 1M 40S,64,315,5.25,5,"Temp1",24.9375,1
2022-11-21,19H 1M 40S,64,315,5.25,5,"Temp2",25,1
2022-11-21,19H 1M 40S,64,315,5.25,5,"Temp3",24.8125,1
2022-11-21,19H 1M 45S,65,320,5.33333333333333,5,"Temp1",25,1
2022-11-21,19H 1M 45S,65,320,5.33333333333333,5,"Temp2",25,1
2022-11-21,19H 1M 45S,65,320,5.33333333333333,5,"Temp3",24.8125,1
2022-11-21,19H 1M 50S,66,325,5.41666666666667,5,"Temp1",25,1
2022-11-21,19H 1M 50S,66,325,5.41666666666667,5,"Temp2",25,1
2022-11-21,19H 1M 50S,66,325,5.41666666666667,5,"Temp3",24.875,1
2022-11-21,19H 1M 55S,67,330,5.5,5,"Temp1",25,1
2022-11-21,19H 1M 55S,67,330,5.5,5,"Temp2",25,1
2022-11-21,19H 1M 55S,67,330,5.5,5,"Temp3",24.875,1
2022-11-21,19H 2M 0S,68,335,5.58333333333333,5,"Temp1",25,1
2022-11-21,19H 2M 0S,68,335,5.58333333333333,5,"Temp2",25.0625,1
2022-11-21,19H 2M 0S,68,335,5.58333333333333,5,"Temp3",24.875,1
2022-11-21,19H 2M 5S,69,340,5.66666666666667,5,"Temp1",25.0625,1
2022-11-21,19H 2M 5S,69,340,5.66666666666667,5,"Temp2",25.125,1
2022-11-21,19H 2M 5S,69,340,5.66666666666667,5,"Temp3",24.9375,1
2022-11-21,19H 2M 10S,70,345,5.75,5,"Temp1",25.0625,1
2022-11-21,19H 2M 10S,70,345,5.75,5,"Temp2",25.0625,1
2022-11-21,19H 2M 10S,70,345,5.75,5,"Temp3",24.9375,1
2022-11-21,19H 2M 15S,71,350,5.83333333333333,5,"Temp1",25.125,1
2022-11-21,19H 2M 15S,71,350,5.83333333333333,5,"Temp2",25.125,1
2022-11-21,19H 2M 15S,71,350,5.83333333333333,5,"Temp3",25,1
2022-11-21,19H 2M 20S,72,355,5.91666666666667,5,"Temp1",25.125,1
2022-11-21,19H 2M 20S,72,355,5.91666666666667,5,"Temp2",25.125,1
2022-11-21,19H 2M 20S,72,355,5.91666666666667,5,"Temp3",25,1
2022-11-21,19H 2M 25S,73,360,6,6,"Temp1",25.125,1
2022-11-21,19H 2M 25S,73,360,6,6,"Temp2",25.1875,1
2022-11-21,19H 2M 25S,73,360,6,6,"Temp3",25,1
2022-11-21,19H 2M 30S,74,365,6.08333333333333,6,"Temp1",25.1875,1
2022-11-21,19H 2M 30S,74,365,6.08333333333333,6,"Temp2",25.1875,1
2022-11-21,19H 2M 30S,74,365,6.08333333333333,6,"Temp3",25.0625,1
2022-11-21,19H 2M 35S,75,370,6.16666666666667,6,"Temp1",25.1875,1
2022-11-21,19H 2M 35S,75,370,6.16666666666667,6,"Temp2",25.1875,1
2022-11-21,19H 2M 35S,75,370,6.16666666666667,6,"Temp3",25.0625,1
2022-11-21,19H 2M 40S,76,375,6.25,6,"Temp1",25.1875,1
2022-11-21,19H 2M 40S,76,375,6.25,6,"Temp2",25.25,1
2022-11-21,19H 2M 40S,76,375,6.25,6,"Temp3",25.0625,1
2022-11-21,19H 2M 45S,77,380,6.33333333333333,6,"Temp1",25.1875,1
2022-11-21,19H 2M 45S,77,380,6.33333333333333,6,"Temp2",25.25,1
2022-11-21,19H 2M 45S,77,380,6.33333333333333,6,"Temp3",25.125,1
2022-11-21,19H 2M 50S,78,385,6.41666666666667,6,"Temp1",25.25,1
2022-11-21,19H 2M 50S,78,385,6.41666666666667,6,"Temp2",25.25,1
2022-11-21,19H 2M 50S,78,385,6.41666666666667,6,"Temp3",25.1875,1
2022-11-21,19H 2M 55S,79,390,6.5,6,"Temp1",25.25,1
2022-11-21,19H 2M 55S,79,390,6.5,6,"Temp2",25.3125,1
2022-11-21,19H 2M 55S,79,390,6.5,6,"Temp3",25.125,1
2022-11-21,19H 3M 0S,80,395,6.58333333333333,6,"Temp1",25.3125,1
2022-11-21,19H 3M 0S,80,395,6.58333333333333,6,"Temp2",25.3125,1
2022-11-21,19H 3M 0S,80,395,6.58333333333333,6,"Temp3",25.1875,1
2022-11-21,19H 3M 5S,81,400,6.66666666666667,6,"Temp1",25.3125,1
2022-11-21,19H 3M 5S,81,400,6.66666666666667,6,"Temp2",25.3125,1
2022-11-21,19H 3M 5S,81,400,6.66666666666667,6,"Temp3",25.1875,1
2022-11-21,19H 3M 10S,82,405,6.75,6,"Temp1",25.375,1
2022-11-21,19H 3M 10S,82,405,6.75,6,"Temp2",25.375,1
2022-11-21,19H 3M 10S,82,405,6.75,6,"Temp3",25.1875,1
2022-11-21,19H 3M 15S,83,410,6.83333333333333,6,"Temp1",25.375,1
2022-11-21,19H 3M 15S,83,410,6.83333333333333,6,"Temp2",25.375,1
2022-11-21,19H 3M 15S,83,410,6.83333333333333,6,"Temp3",25.25,1
2022-11-21,19H 3M 20S,84,415,6.91666666666667,6,"Temp1",25.375,1
2022-11-21,19H 3M 20S,84,415,6.91666666666667,6,"Temp2",25.4375,1
2022-11-21,19H 3M 20S,84,415,6.91666666666667,6,"Temp3",25.25,1
2022-11-21,19H 3M 25S,85,420,7,7,"Temp1",25.375,1
2022-11-21,19H 3M 25S,85,420,7,7,"Temp2",25.4375,1
2022-11-21,19H 3M 25S,85,420,7,7,"Temp3",25.3125,1
2022-11-21,19H 3M 30S,86,425,7.08333333333333,7,"Temp1",25.375,1
2022-11-21,19H 3M 30S,86,425,7.08333333333333,7,"Temp2",25.4375,1
2022-11-21,19H 3M 30S,86,425,7.08333333333333,7,"Temp3",25.3125,1
2022-11-21,19H 3M 35S,87,430,7.16666666666667,7,"Temp1",25.4375,1
2022-11-21,19H 3M 35S,87,430,7.16666666666667,7,"Temp2",25.4375,1
2022-11-21,19H 3M 35S,87,430,7.16666666666667,7,"Temp3",25.3125,1
2022-11-21,19H 3M 40S,88,435,7.25,7,"Temp1",25.5,1
2022-11-21,19H 3M 40S,88,435,7.25,7,"Temp2",25.5,1
2022-11-21,19H 3M 40S,88,435,7.25,7,"Temp3",25.3125,1
2022-11-21,19H 3M 45S,89,440,7.33333333333333,7,"Temp1",25.5,1
2022-11-21,19H 3M 45S,89,440,7.33333333333333,7,"Temp2",25.5625,1
2022-11-21,19H 3M 45S,89,440,7.33333333333333,7,"Temp3",25.375,1
2022-11-21,19H 3M 50S,90,445,7.41666666666667,7,"Temp1",25.5,1
2022-11-21,19H 3M 50S,90,445,7.41666666666667,7,"Temp2",25.5625,1
2022-11-21,19H 3M 50S,90,445,7.41666666666667,7,"Temp3",25.375,1
2022-11-21,19H 3M 55S,91,450,7.5,7,"Temp1",25.5,1
2022-11-21,19H 3M 55S,91,450,7.5,7,"Temp2",25.5625,1
2022-11-21,19H 3M 55S,91,450,7.5,7,"Temp3",25.375,1
2022-11-21,19H 4M 0S,92,455,7.58333333333333,7,"Temp1",25.5625,1
2022-11-21,19H 4M 0S,92,455,7.58333333333333,7,"Temp2",25.5625,1
2022-11-21,19H 4M 0S,92,455,7.58333333333333,7,"Temp3",25.375,1
2022-11-21,19H 4M 5S,93,460,7.66666666666667,7,"Temp1",25.5625,1
2022-11-21,19H 4M 5S,93,460,7.66666666666667,7,"Temp2",25.625,1
2022-11-21,19H 4M 5S,93,460,7.66666666666667,7,"Temp3",25.4375,1
2022-11-21,19H 4M 10S,94,465,7.75,7,"Temp1",25.5625,1
2022-11-21,19H 4M 10S,94,465,7.75,7,"Temp2",25.625,1
2022-11-21,19H 4M 10S,94,465,7.75,7,"Temp3",25.5,1
2022-11-21,19H 4M 15S,95,470,7.83333333333333,7,"Temp1",25.625,1
2022-11-21,19H 4M 15S,95,470,7.83333333333333,7,"Temp2",25.625,1
2022-11-21,19H 4M 15S,95,470,7.83333333333333,7,"Temp3",25.5,1
2022-11-21,19H 4M 20S,96,475,7.91666666666667,7,"Temp1",25.625,1
2022-11-21,19H 4M 20S,96,475,7.91666666666667,7,"Temp2",25.625,1
2022-11-21,19H 4M 20S,96,475,7.91666666666667,7,"Temp3",25.5,1
2022-11-21,19H 4M 25S,97,480,8,8,"Temp1",25.6875,1
2022-11-21,19H 4M 25S,97,480,8,8,"Temp2",25.625,1
2022-11-21,19H 4M 25S,97,480,8,8,"Temp3",25.5625,1
2022-11-21,19H 4M 30S,98,485,8.08333333333333,8,"Temp1",25.6875,1
2022-11-21,19H 4M 30S,98,485,8.08333333333333,8,"Temp2",25.6875,1
2022-11-21,19H 4M 30S,98,485,8.08333333333333,8,"Temp3",25.5625,1
2022-11-21,19H 4M 35S,99,490,8.16666666666667,8,"Temp1",25.6875,1
2022-11-21,19H 4M 35S,99,490,8.16666666666667,8,"Temp2",25.75,1
2022-11-21,19H 4M 35S,99,490,8.16666666666667,8,"Temp3",25.625,1
2022-11-21,19H 4M 40S,100,495,8.25,8,"Temp1",25.6875,1
2022-11-21,19H 4M 40S,100,495,8.25,8,"Temp2",25.75,1
2022-11-21,19H 4M 40S,100,495,8.25,8,"Temp3",25.5625,1
2022-11-21,19H 4M 45S,101,500,8.33333333333333,8,"Temp1",25.75,1
2022-11-21,19H 4M 45S,101,500,8.33333333333333,8,"Temp2",25.8125,1
2022-11-21,19H 4M 45S,101,500,8.33333333333333,8,"Temp3",25.625,1
2022-11-21,19H 4M 50S,102,505,8.41666666666667,8,"Temp1",25.75,1
2022-11-21,19H 4M 50S,102,505,8.41666666666667,8,"Temp2",25.8125,1
2022-11-21,19H 4M 50S,102,505,8.41666666666667,8,"Temp3",25.6875,1
2022-11-21,19H 4M 55S,103,510,8.5,8,"Temp1",25.8125,1
2022-11-21,19H 4M 55S,103,510,8.5,8,"Temp2",25.8125,1
2022-11-21,19H 4M 55S,103,510,8.5,8,"Temp3",25.6875,1
2022-11-21,19H 5M 0S,104,515,8.58333333333333,8,"Temp1",25.8125,1
2022-11-21,19H 5M 0S,104,515,8.58333333333333,8,"Temp2",25.8125,1
2022-11-21,19H 5M 0S,104,515,8.58333333333333,8,"Temp3",25.6875,1
2022-11-21,19H 5M 5S,105,520,8.66666666666667,8,"Temp1",25.8125,1
2022-11-21,19H 5M 5S,105,520,8.66666666666667,8,"Temp2",25.875,1
2022-11-21,19H 5M 5S,105,520,8.66666666666667,8,"Temp3",25.75,1
2022-11-21,19H 5M 10S,106,525,8.75,8,"Temp1",25.8125,1
2022-11-21,19H 5M 10S,106,525,8.75,8,"Temp2",25.875,1
2022-11-21,19H 5M 10S,106,525,8.75,8,"Temp3",25.75,1
2022-11-21,19H 5M 15S,107,530,8.83333333333333,8,"Temp1",25.8125,1
2022-11-21,19H 5M 15S,107,530,8.83333333333333,8,"Temp2",25.875,1
2022-11-21,19H 5M 15S,107,530,8.83333333333333,8,"Temp3",25.75,1
2022-11-21,19H 5M 20S,108,535,8.91666666666667,8,"Temp1",25.875,1
2022-11-21,19H 5M 20S,108,535,8.91666666666667,8,"Temp2",25.9375,1
2022-11-21,19H 5M 20S,108,535,8.91666666666667,8,"Temp3",25.75,1
2022-11-21,19H 5M 25S,109,540,9,9,"Temp1",25.875,1
2022-11-21,19H 5M 25S,109,540,9,9,"Temp2",26,1
2022-11-21,19H 5M 25S,109,540,9,9,"Temp3",25.75,1
2022-11-21,19H 5M 30S,110,545,9.08333333333333,9,"Temp1",25.9375,1
2022-11-21,19H 5M 30S,110,545,9.08333333333333,9,"Temp2",25.9375,1
2022-11-21,19H 5M 30S,110,545,9.08333333333333,9,"Temp3",25.8125,1
2022-11-21,19H 5M 35S,111,550,9.16666666666667,9,"Temp1",25.9375,1
2022-11-21,19H 5M 35S,111,550,9.16666666666667,9,"Temp2",26,1
2022-11-21,19H 5M 35S,111,550,9.16666666666667,9,"Temp3",25.8125,1
2022-11-21,19H 5M 40S,112,555,9.25,9,"Temp1",26,1
2022-11-21,19H 5M 40S,112,555,9.25,9,"Temp2",26,1
2022-11-21,19H 5M 40S,112,555,9.25,9,"Temp3",25.875,1
2022-11-21,19H 5M 45S,113,560,9.33333333333333,9,"Temp1",26,1
2022-11-21,19H 5M 45S,113,560,9.33333333333333,9,"Temp2",26.0625,1
2022-11-21,19H 5M 45S,113,560,9.33333333333333,9,"Temp3",25.9375,1
2022-11-21,19H 5M 50S,114,565,9.41666666666667,9,"Temp1",26,1
